off1,off2,off3,off4,off5,def1,def2,def3,def4,def5,Points
203866,1629481,1628277,203017,204330,204323,1628890,203828,1628931,1627674,2
204323,1628890,203828,1628931,1627674,203866,1629481,1628277,203017,204330,0
203866,1629481,1628277,203017,204330,204323,1628890,203828,1628931,1627674,0
204323,1628890,203828,1628931,1627674,203866,1629481,1628277,203017,204330,0
203866,1629481,1628277,203017,204330,204323,1628890,203828,1628931,1627674,0
204323,1628890,203828,1628931,1627674,203866,1629481,1628277,203017,204330,2
203866,1629481,1628277,203017,204330,204323,1628890,203828,1628931,1627674,0
202650,1628890,203828,1628931,202664,203866,1629481,1628277,203017,204330,2
203866,1629481,1628277,203017,204330,202650,1628890,203828,1628931,202664,2
202650,1628890,203828,1628931,202664,203866,1629481,1628277,203017,204330,2
203866,1629481,1628277,203849,204330,202650,1628890,203828,1628931,202664,0
202650,1628890,203828,1628931,202664,203866,1629481,1628277,203849,204330,0
203866,1629481,1628277,203849,204330,202650,1628890,203828,1628931,202664,0
202650,1628890,203828,1628931,202664,203866,1629481,1628277,203849,204330,0
203866,1629481,1628277,203849,204330,202650,1628890,203828,1628931,202664,0
202650,1628890,203828,201516,202664,203866,1629481,1628277,203849,204330,0
203866,1629481,1628277,203849,204330,202650,1628890,203828,201516,202664,0
202650,1628890,203828,201516,202664,203866,1629481,1628277,203849,204330,0
203866,1629481,1628277,203849,204330,202650,1628890,203828,201516,202664,2
202650,1627674,204323,201516,202664,203866,1629481,1628277,203849,204330,3
203866,1629481,1628277,203849,204330,202650,1627674,204323,201516,202664,2
202650,1627674,204323,201516,202664,203866,1629481,1628277,203849,204330,0
203866,1629481,1628277,203849,204330,202650,1627674,204323,201516,202664,2
202650,1627674,204323,201516,202664,203866,1629481,1628277,203849,204330,0
203866,1629481,1628277,203849,204330,202650,1627674,204323,201516,202664,0
202650,1627674,204323,201516,202664,203866,1629481,1628277,1629484,204330,1
203866,1629481,1628277,1629484,204330,202650,1627674,204323,201516,202664,0
202650,1627674,204323,201516,202664,203866,1629481,1628277,1629484,204330,2
203866,1629481,1628277,1629484,204330,202650,1627674,204323,201516,202664,2
202650,1627674,204323,201516,202664,203866,1629481,1628277,1629484,204330,2
203866,1629481,1628277,1629484,204330,202650,1627674,204323,201516,202664,2
202650,1627674,204323,201516,202664,203866,1629481,1628277,1629484,204330,2
203866,1629481,1628277,1629484,204330,202650,1627674,204323,201516,202664,2
1629481,203849,1628277,203866,204330,202650,202664,1628890,203828,201516,3
202650,202664,1628890,203828,201516,1629481,203849,1628277,203866,204330,2
1629481,203849,1628277,203866,204330,202650,202664,1628890,203828,201516,0
202650,202664,1628890,203828,201516,1629481,203849,1628277,203866,204330,0
1629481,203849,1628277,203866,204330,202650,202664,1628890,203828,201516,0
202650,202664,1628890,203828,201516,1629481,203849,1628277,203866,204330,0
1629481,203849,1628277,203866,204330,202650,202664,1628890,203828,201516,2
202650,202664,1628890,203828,201516,1629481,203849,1628277,203866,204330,0
1629481,203849,1628277,203866,204330,202650,202664,1628890,203828,201516,2
202650,202664,1628890,203828,201516,1629481,203849,1628277,203866,204330,3
1629481,203849,1628277,203866,204330,202650,202664,1628890,203828,201516,3
202650,202664,1628890,203828,201516,1629481,203849,1628277,203866,204330,0
1629481,203849,1628277,203866,204330,202650,202664,1628890,203828,201516,3
202650,202664,1628890,203828,201516,1629481,203849,1628277,203866,204330,0
1629481,203849,1628277,203866,204330,202650,202664,1627674,203828,201516,0
202650,202664,1627674,203828,201516,1629481,203849,1628277,203866,204330,3
1629481,203849,1628277,203866,204330,202650,202664,1627674,203828,201516,0
202650,202664,1627674,204323,201516,1629481,203849,1628277,203866,204330,1
1629481,203849,1628277,203866,204330,202650,202664,1627674,204323,201516,0
202650,202664,1627674,204323,201516,1629481,203849,1628277,203866,204330,0
1629481,203017,1628277,203866,204330,202650,202664,1627674,204323,201516,2
202650,202664,1627674,204323,1628890,1629481,203017,1628277,203866,204330,0
1629481,203017,1628277,203866,204330,202650,202664,1627674,204323,1628890,0
202650,202664,1627674,204323,1628890,1629481,203017,1628277,203866,204330,0
1629481,203017,1628277,203866,204330,202650,202664,1627674,204323,1628890,0
202650,202664,1627674,204323,1628890,1629481,203017,1628277,203866,204330,0
1629481,203017,1628277,203866,204330,202650,202664,1627674,204323,1628890,0
202650,202664,1627674,204323,1628890,1629481,203017,1628277,203866,204330,0
1629481,203017,1628277,203866,204330,202650,202664,1627674,204323,1628890,2
202650,202664,1627674,204323,1628890,1628907,203017,1628277,203866,203849,0
1628907,203017,1629481,203866,203849,202650,1628931,1627674,204323,1628890,2
202650,1628931,1627674,204323,1628890,1628907,203017,1629481,203866,203849,0
1628907,203017,1629481,203866,203849,202650,1628931,1627674,204323,1628890,0
202650,1628931,1627674,204323,1628890,1628907,203017,1629481,203866,203849,2
1628907,203017,1629481,203866,203849,202650,1628931,1627674,204323,1628890,0
202650,1628931,1627674,204323,1628890,1628907,203017,1629481,203866,203849,0
1628907,203017,1629481,203866,203849,202650,1628931,1627674,203828,1628890,0
202650,1628931,1627674,203828,1628890,1628907,203017,1629481,203866,203849,0
1628890,1627674,1628931,203828,202650,204330,1629481,203017,203866,1628277,0
204330,1629481,203017,203866,1628277,1628890,1627674,1628931,203828,202650,2
1628890,1627674,1628931,203828,202650,204330,1629481,203017,203866,1628277,2
204330,1629481,203017,203866,1628277,1628890,1627674,1628931,203828,202650,2
1628890,1627674,1628931,203828,202650,204330,1629481,203017,203866,1628277,2
204330,1629481,203017,203866,1628277,1628890,1627674,1628931,203828,202650,0
1628890,1627674,1628931,203828,202650,204330,1629481,203017,203866,1628277,0
204330,1629481,203017,203866,1628277,1628890,1627674,1628931,203828,202650,0
1628890,1627674,1628931,203828,202650,204330,1629481,203017,203866,1628277,2
204330,1629481,203017,203866,1628277,1628890,1627674,1628931,203828,202650,1
1628890,1627674,1628931,203828,202650,204330,1629481,203017,203866,1628277,0
204330,1629481,203017,203866,1628277,1628890,1627674,1628931,203828,202650,0
1628890,1627674,1628931,203828,202650,204330,1629481,203017,203866,1628277,2
204330,1629481,203849,203866,1628277,1628890,1627674,1628931,203828,202650,0
1628890,1627674,1628931,203828,202650,204330,1629481,203849,203866,1628277,0
204330,1629481,203849,203866,1628277,1628890,1627674,1628931,203828,202650,0
1628890,1627674,1628931,203828,202650,204330,1629481,203849,203866,1628277,0
204330,1629481,203849,203866,1628277,1628890,1627674,1628931,203828,202650,2
1628890,1627674,1628931,203828,202650,204330,1629481,203849,203866,1628277,3
204330,1629481,203849,203866,1628277,1628890,1627674,1628931,203828,202650,2
1628890,1627674,1628931,203828,202650,204330,1629481,203849,203866,1628277,0
204330,1629481,203849,203866,1628277,1628890,1627674,1628931,203828,202650,0
1628890,1627674,1628931,203828,202650,204330,1629481,203849,203866,1628277,0
204330,1629481,203849,203866,1628277,1628890,1627674,1628931,203828,202650,3
1628890,1627674,1628931,203828,202650,204330,1629481,203849,203866,1628277,3
204330,1629481,203849,203866,1628277,1628890,1627674,1628931,203828,202650,0
1628890,1627674,202664,203828,202650,203017,1629481,203849,203866,1628277,1
203017,1629481,203849,203866,1628277,1628890,201516,202664,203828,202650,0
1628890,201516,202664,203828,202650,204330,1629481,203849,203866,1628277,3
204330,1629481,203849,203866,1628277,1628890,201516,202664,203828,202650,0
1628890,201516,202664,203828,202650,204330,1629481,203849,203866,1628277,3
204330,1629481,203849,203866,1628277,1628890,201516,202664,203828,202650,0
1628890,201516,202664,203828,202650,204330,1629481,203849,203866,1628277,3
204330,1629481,203849,203866,1628277,1628890,201516,202664,203828,202650,0
1628890,201516,202664,203828,202650,204330,1628907,203849,203866,1628277,2
204330,1628907,203849,203866,1628277,1628890,201516,202664,203828,202650,0
203398,201886,201502,201507,201896,204322,202638,201904,203026,1628279,2
204322,202638,201904,203026,1628279,203398,201886,201502,201507,201896,0
203398,201886,201502,201507,201896,204322,202638,201904,203026,1628279,2
204322,202638,201904,203026,1628279,203398,201886,201502,201507,201896,0
203398,201886,201502,201507,201896,204322,202638,201904,203026,1628279,2
204322,202638,201904,203026,1628279,203398,201886,201502,201507,201896,0
203398,201886,201502,201507,201896,204322,202638,201904,203026,1628279,0
204322,202638,201904,203026,1628279,203398,201886,201502,201507,201896,0
203398,201886,201502,201507,201896,204322,202638,201904,203026,1628279,0
204322,202638,201904,203026,1628279,203398,201886,201502,201507,201896,0
203398,201886,201502,201507,201896,204322,202638,201904,203026,1628279,0
204322,202638,201904,203026,1628279,203398,201886,201502,201507,201896,0
203398,201886,201502,201507,201896,204322,202638,201904,203026,1628279,0
204322,202638,201904,203026,1628279,203398,201886,201502,201507,201896,0
203398,201886,201502,201507,201896,204322,202638,201904,203026,1628279,0
204322,202638,201904,203026,1628279,203398,201886,201502,201507,201896,0
203398,201886,201502,201507,201896,204322,202638,201904,203026,1628279,0
204322,202638,201904,203026,1628279,203398,201886,201502,201507,201896,0
203398,201886,201502,201507,201896,204322,202638,201904,203026,1628279,2
204322,202638,201904,203026,1628279,203398,201886,1629482,201507,201896,2
203398,201886,1629482,201507,201896,204322,202638,201904,203026,1628279,2
204322,202638,201904,203026,1628279,203398,201886,1629482,201507,201896,3
203398,201886,1629482,201507,201896,204322,202638,201904,203026,1628279,0
204322,202638,201904,203026,1628279,203398,201886,1629482,201507,201896,3
203398,201886,1629482,201507,201896,204322,202638,201904,203026,1628279,2
204322,202638,201904,203026,1628279,203398,201886,1629482,201507,201896,0
203398,201886,1629482,201507,201896,204322,202638,201904,203026,1628279,2
1628895,202638,201904,203026,1628279,203398,101023,1629482,201507,201896,0
203398,101023,1629482,201507,201896,1628895,202638,201904,203026,1628279,0
1628895,202638,201904,203026,1628279,203398,101023,1629482,201507,201896,2
203398,101023,1629482,201502,201896,1628895,202638,201904,203026,1628279,2
1628895,203410,1628881,203026,1628279,203398,101023,1629482,201886,201896,2
203398,101023,1629482,201886,201896,1628895,203410,1628881,203026,1628279,0
1628895,203410,1628881,203026,1628279,203398,101023,1629482,201886,201896,0
203398,101023,1629482,201886,201896,1628895,203410,1628881,203026,1628279,0
1628895,203410,1628881,203026,1628279,203398,101023,1629482,201886,201896,0
203398,101023,1629482,201886,201896,1628895,203410,1628881,203026,1628279,0
1628895,203410,1628881,203026,1628279,203398,101023,1629482,201886,201896,1
203410,1628881,1628895,203026,1629569,201886,203398,101023,201507,1629482,0
201886,203398,101023,201507,1629482,203410,1628881,1628895,203026,1629569,0
203410,1628881,1628895,203026,1629569,201886,203398,101023,201507,1629482,0
201886,203398,101023,201507,1629482,203410,1628881,1628895,203026,1629569,0
203410,1628881,1628895,203026,1629569,201886,203398,101023,201507,1629482,0
201886,203398,101023,201507,1629482,203410,1628881,1628895,203026,1629569,2
203410,1628881,1628895,203026,1629569,201886,203398,101023,201507,1629482,0
201886,203398,101023,201507,1629482,203410,1628881,1628895,203026,1629569,0
203410,1628881,1628895,201904,1629569,201886,201067,101023,201507,1629482,0
201886,201067,101023,201507,1629482,203410,1628881,1628895,201904,1629569,0
203410,1628881,1628895,201904,1629569,201886,201067,101023,201507,1629482,0
201886,201067,101023,201507,1629482,203410,1628881,1628895,201904,1629569,2
203410,1628881,1628895,201904,1629569,201886,201067,101023,201507,1629482,0
201886,201067,101023,201507,1629482,203410,1628881,1628895,201904,1629569,0
203410,1628881,1628895,201904,1629569,201886,201067,101023,201507,1629482,0
201886,201067,101023,201507,1629482,203410,202638,204322,201904,1629569,0
203410,202638,204322,201904,1629569,201886,201067,101023,201507,1629482,2
201886,201067,101023,201507,1629482,203410,202638,204322,201904,1629569,0
203410,202638,204322,201904,1629569,201886,201067,101023,201507,1629482,2
201886,203398,201896,201507,1629501,203410,202638,204322,201904,1629569,0
203410,202638,204322,201904,1629569,201886,203398,201896,201507,1629501,0
201886,203398,201896,201507,1629501,203410,202638,204322,201904,1629569,2
203410,202638,204322,201904,1629569,201886,203398,201896,201507,1629501,2
201886,203398,201896,201507,1629501,203410,202638,204322,201904,1629569,3
203410,202638,204322,201904,1629569,201886,203398,201896,201507,1629501,0
201886,203398,201896,201507,1629501,203410,202638,204322,201904,1629569,0
203410,202638,204322,201904,1629569,201886,203398,201896,201507,1629501,0
201886,203398,201896,201507,1629501,203026,202638,204322,201904,1629569,0
203026,202638,204322,201904,1628279,201886,203398,201896,201507,1629501,2
201886,203398,201896,201507,1629501,203026,202638,204322,201904,1628279,0
203026,202638,204322,201904,1628279,201886,203398,201896,201507,1629501,2
201886,203398,201896,201507,1629501,203026,202638,204322,201904,1628279,0
203026,202638,204322,201904,1628279,201886,203398,201896,201507,1629501,2
201886,203398,201896,201507,101023,203026,202638,204322,201904,1628279,0
203026,202638,204322,201904,1628279,201886,203398,201896,201507,101023,0
201886,203398,201896,201507,101023,203026,202638,204322,201904,1628279,2
203026,202638,204322,201904,1628279,201886,203398,201896,201507,101023,0
201886,203398,201896,201507,101023,203026,202638,204322,201904,1628279,2
1628279,202638,203026,204322,201904,1629482,203398,201507,201886,201896,3
1629482,203398,201507,201886,201896,1628279,202638,203026,204322,201904,2
1628279,202638,203026,204322,201904,1629482,203398,201507,201886,201896,0
1629482,203398,201507,201886,201896,1628279,202638,203026,204322,201904,0
1628279,202638,203026,204322,201904,1629482,203398,201507,201886,201896,0
1629482,203398,201507,201886,201896,1628279,202638,203026,204322,201904,1
1628279,202638,203026,204322,201904,1629482,203398,201507,201886,201896,0
1629482,203398,201507,201886,201896,1628279,202638,203026,204322,201904,0
1628279,202638,203026,204322,201904,1629482,203398,201507,201886,201896,0
1629482,203398,201507,201886,201896,1628279,202638,203026,204322,201904,2
1628279,202638,203026,204322,201904,1629482,203398,201507,201886,201896,0
1629482,203398,201507,201886,201896,1628279,202638,203026,204322,201904,3
1628279,202638,203026,204322,201904,1629482,203398,201507,201886,201896,0
1629482,203398,201507,201886,201896,1628279,202638,203026,204322,201904,0
1628279,202638,203026,204322,201904,1629482,203398,201507,201886,201896,2
1629482,203398,201507,201886,201896,1628279,202638,203026,204322,201904,2
1628279,202638,203026,204322,201904,1629482,203398,201507,201886,201896,0
1629482,203398,201507,201886,201896,1628279,202638,203026,204322,201904,0
1628279,202638,203026,204322,201904,1629482,203398,201507,201886,101023,2
1629482,203398,201507,201886,101023,1628279,202638,203026,204322,201904,0
1628279,202638,203026,204322,201904,1629482,203398,201507,201886,101023,2
1629482,203398,201507,201886,101023,1628279,202638,203026,204322,201904,2
1628279,202638,203026,204322,201904,1629482,203398,201507,201886,101023,3
