off1,off2,off3,off4,off5,def1,def2,def3,def4,def5,Points
1627668,203827,204319,1628886,201518,203825,1628917,1628276,1628932,1628269,0
203825,1628917,1628276,1628932,1628269,1627668,203827,204319,1628886,201518,2
1627668,204321,204319,1628886,201518,203825,203402,1628276,1628932,1628269,2
203825,203402,1628276,1628932,1628269,1627668,204321,204319,1628886,201518,2
1627668,204321,204319,1628886,201518,203825,203402,1628276,1628932,1628269,2
203825,203402,1628276,1628932,1628269,1627668,204321,204319,1628886,201518,0
1627668,204321,204319,1628886,201518,203825,203402,1628276,1628932,1628269,2
203825,203402,1628276,1628932,1628269,1627668,204321,204319,1628886,201518,0
1627668,204321,204319,1628886,201518,203825,203402,1628276,1628932,1628269,2
203825,204324,201477,1628932,1628269,1627668,204321,204319,1628886,201518,2
1627668,204321,204319,1628886,201518,203825,204324,201477,1628932,1628269,2
203825,204324,201477,1628932,1628269,1627668,204321,204319,1628886,201518,2
1627668,204321,204319,1628886,201518,203825,204324,201477,1628932,1628269,0
203825,204324,201477,1628932,1628269,1627668,204321,204319,1628886,201518,0
1627668,204321,204319,1628886,201518,203825,204324,201477,1628932,1628269,3
203825,204324,201477,1628932,1628269,1627668,204321,204319,1628886,201518,2
1627668,204321,204319,1628886,201518,203825,204324,201477,1628932,1628269,0
203825,204324,201477,1628932,1628269,203827,204321,204319,1628886,201518,2
203827,204321,204319,1628886,201518,203825,204324,201477,1628932,1628269,2
203825,204324,201477,1628932,1628269,203827,204321,204319,1628886,201518,0
203827,204321,204319,1628886,201518,203825,204324,201477,1628932,1628269,0
203825,204324,201477,1628932,1628917,203827,204321,204319,1628886,201518,2
203827,204321,204319,1628886,201518,203825,204324,201477,1628932,1628917,0
203825,204324,201477,1628932,1628917,203827,204321,204319,1628886,201518,2
203827,204321,204319,1628886,201518,203825,204324,201477,1628932,1628917,0
1628244,1627668,1628886,201907,203827,201477,1628913,1628932,204324,1628917,0
201477,1628913,1628932,204324,1628917,1628244,1627668,1628886,201907,203827,0
1628244,1627668,1628886,201907,203827,201477,1628913,1628932,204324,1628917,0
201477,1628913,1628932,204324,1628917,1628244,1627668,1628886,201907,203827,2
1628244,1627668,1628886,201907,203827,201477,1628913,1628932,204324,1628917,2
201477,1628913,1628932,204324,1628917,201049,1627668,204319,201907,203827,2
201049,1627668,204319,201907,203827,201477,1628913,1628932,204324,1628917,0
201477,1628913,1628932,204324,1628917,201049,1627668,204319,201907,203827,2
201049,1627668,204319,201907,203827,201477,1628913,1628932,204324,1628917,0
201477,1628913,1628932,204324,1628917,201049,1627668,204319,201907,203827,2
204321,1627668,204319,201907,1628886,201477,1628913,1628932,204324,1628917,2
201477,1628913,1628932,204324,1628917,204321,1627668,204319,201907,1628886,2
204321,1627668,204319,201907,1628886,201477,1628913,1628932,204324,1628917,0
201477,1628913,1628932,204324,1628917,204321,1627668,204319,201907,1628886,3
204321,1627668,204319,203827,1628886,201477,1628913,1628932,204324,1628917,0
201477,1628913,1628932,204324,1628917,204321,1627668,204319,203827,1628886,2
204321,1627668,204319,203827,1628886,201477,1628913,1628932,204324,1628917,2
201477,1628913,1628932,204324,1628917,204321,1627668,204319,203827,1628886,2
204321,1627668,204319,203827,1628886,201477,1628913,1628932,204324,1628917,0
201477,1628913,1628932,204324,1628917,204321,1627668,204319,203827,1628886,2
204321,1627668,204319,203827,1628886,201477,1628913,1628932,204324,1628917,0
201477,1628913,1628932,204324,1628917,204321,1627668,204319,203827,1628886,0
204321,1627668,204319,203827,1628886,201477,1628913,1628932,204324,1628917,2
201477,1628913,1628932,204324,1628917,204321,1627668,204319,203827,1628886,0
204321,1627668,204319,203827,1628886,201477,203825,1628932,204324,1628917,2
201477,203825,1628932,204324,1628917,204321,1627668,204319,203827,1628886,2
204321,1627668,204319,203827,1628886,201477,203825,1628932,204324,1628917,0
201477,203825,1628932,204324,1628917,204321,1627668,204319,203827,1628886,0
204321,1627668,204319,203827,1628886,201477,203825,1628932,204324,1628917,3
201477,203825,1628932,204324,1628917,204321,1627668,204319,203827,1628886,2
204321,1627668,204319,203827,1628886,201477,203825,1628932,204324,1628917,0
201477,203825,1628932,204324,1628917,204321,1627668,204319,203827,1628886,0
204321,1627668,204319,203827,1628886,201477,203825,1628932,204324,1628917,0
201477,203825,1628932,204324,1628917,204321,1627668,204319,203827,1628886,2
204321,1627668,204319,203827,1628886,201477,203825,1628932,204324,1628917,0
201477,203825,1628932,204324,1628917,204321,1627668,204319,203827,1628886,0
204321,1627668,204319,203827,1628886,201477,203825,1628932,204324,1628917,0
203014,201496,203824,100949,203833,203831,1627676,1628927,1628909,200676,0
203831,1627676,1628927,1628909,200676,203014,201496,203824,100949,203833,0
203014,201496,203824,100949,203833,203831,1627676,1628927,1628909,200676,2
203831,1627676,1628927,1628909,200676,203014,201496,203824,100949,203833,2
203014,201496,203824,100949,203833,203831,1627676,1628927,1628909,200676,0
203831,1627676,1628927,1628909,200676,203014,201496,203824,100949,203833,3
203014,201496,203824,100949,203833,203831,1627676,1628927,1628909,200676,0
203831,1627676,1628927,1628909,200676,203014,201496,203824,100949,203833,0
203014,201496,203824,100949,203833,203831,1627676,1628927,1628909,200676,0
203831,1627676,1628927,1628909,200676,203014,201496,203824,100949,203833,0
203014,201496,203824,100949,203833,203831,1627676,1628927,1628909,200676,0
203831,1627676,1628927,1628909,200676,203014,201496,203824,100949,203833,0
203014,201496,203824,100949,203833,203831,1627676,1628927,1628909,200676,2
203831,1627676,1628927,1628909,200676,203014,201496,203824,100949,203833,2
203014,201496,203824,100949,203833,203831,1627676,1628927,1628909,200676,0
203831,1627676,1628927,1628909,200676,203014,201496,203824,100949,203833,2
203014,201496,203824,100949,203833,203831,1627676,1628927,1628909,200676,2
203831,1627676,1628927,1628909,200676,203014,201496,203824,100949,203833,0
203014,201496,203824,100949,203833,203831,1627676,1628927,1628909,200676,2
203831,1627676,1628927,1628909,200676,203014,201496,203824,100949,203833,0
203014,201496,203824,100949,203833,203831,1627676,1628927,1628909,200676,0
203831,1627676,1628927,1628909,200676,203014,201496,203824,100949,203833,2
203014,201496,203824,100949,203833,203831,1627676,1628927,1628909,200676,2
203831,1627676,1628927,1628909,200676,203014,201496,203824,100949,203833,2
203014,201496,203824,100949,203833,203831,1627676,1628927,1628909,200676,0
203831,1627676,1628927,1628909,200676,203014,201496,203824,100949,203833,0
203014,201496,203824,100949,203833,203831,1627676,1628927,1628909,200676,0
203831,1627676,1628927,1628909,200676,203014,201496,203824,100949,203833,0
203014,201496,203824,100949,203833,203831,1627676,1628927,1628909,200676,0
203831,1627676,1628927,1628909,200676,203014,201496,203824,100949,203833,0
202650,201496,203824,201502,203833,203831,203859,1628927,204365,1628286,2
203831,203859,1628927,204365,1628286,202650,201496,203824,201502,203833,3
202650,201496,203824,201502,203833,203831,203859,1628927,204365,1628286,0
203405,203859,1627676,204365,1628286,202650,203029,203014,201502,203833,0
202650,203029,203014,201502,203833,203405,203859,1627676,204365,1628286,0
203405,203859,1627676,204365,1628286,202650,203029,203014,201502,203833,0
202650,203029,203014,201502,203833,203405,203859,1627676,204365,1628286,0
203405,203859,1627676,204365,1628286,202650,203029,203014,201502,203833,2
202650,203029,203014,201502,203824,203405,203859,1627676,204365,1628286,1
203405,203859,1627676,204365,1628286,202650,203029,203014,201502,203824,0
203405,204365,203859,1627676,1628286,203029,202650,203014,201502,203824,0
203029,202650,203014,201502,203824,203405,204365,203859,1627676,1628286,0
203405,204365,203859,1627676,1628286,203029,202650,203014,201502,203824,0
203029,202650,203014,201502,203824,203405,204365,203859,1627676,1628286,2
203405,204365,203859,1627676,1628286,203029,202650,203014,201502,203824,2
203029,202650,203014,201502,203824,203405,204365,203859,1627676,1628286,0
203405,204365,203859,1627676,1628286,203029,203833,201496,201502,1628926,2
203029,203833,201496,201502,1628926,203405,204365,203859,1627676,1628286,3
203405,204365,203859,1627676,1628286,203029,203833,201496,201502,1628926,0
203029,203833,201496,201502,1628926,203405,204365,203859,1627676,1628286,0
203405,204365,203859,1627676,1628286,203029,203833,201496,201502,1628926,0
203029,203833,201496,201502,1628926,200676,204365,203831,1628927,1628909,3
200676,204365,203831,1628927,1628909,203029,203833,201496,201502,1628926,2
203029,203833,201496,201502,1628926,200676,204365,203831,1628927,1628909,0
200676,204365,203831,1628927,1628909,203029,203833,201496,201502,1628926,0
203014,203833,201496,201502,100949,200676,1627676,203831,1628927,1628909,2
200676,1627676,203831,1628927,1628909,203014,203833,201496,201502,100949,0
203014,203833,201496,201502,100949,200676,1627676,203831,1628927,1628909,2
200676,1627676,203831,1628927,1628909,203014,203833,201496,201502,100949,0
203014,203833,201496,201502,100949,200676,1627676,203831,1628927,1628909,2
200676,1627676,203831,1628927,1628909,203014,203833,201496,201502,100949,0
203014,203833,201496,201502,100949,200676,1627676,203831,1628927,1628909,0
200676,1627676,203831,1628927,1628909,203014,203833,201496,201502,100949,0
203014,203833,201496,201502,100949,200676,1627676,203831,1628927,1628909,2
200676,1627676,203831,1628927,1628909,203014,203833,201496,201502,100949,0
203014,203833,201496,201502,100949,200676,1627676,203831,1628927,1628909,0
200676,1627676,203831,1628927,1628909,203014,203833,201496,201502,100949,0
203014,203833,201496,201502,100949,200676,1627676,203831,1628927,1628909,2
204365,1627676,203831,1628927,1628286,202650,203833,201496,203824,100949,2
202650,203833,201496,203824,100949,204365,1627676,203831,1628927,1628286,0
204365,1627676,203831,1628927,1628286,202650,203833,201496,203824,100949,3
202650,203833,201496,203824,100949,204365,1627676,203831,1628927,1628286,0
204365,1627676,203831,1628927,1628286,202650,203833,201496,203824,100949,0
202650,203833,201496,203824,100949,204365,1627676,203831,1628927,1628286,2
204365,1627676,203831,1628927,1628286,202650,203833,201496,203824,100949,2
202650,203833,201496,203824,100949,204365,1627676,203831,1628927,1628286,0
204365,1627676,203831,1628927,1628286,202650,203833,203014,203824,100949,2
202650,203833,203014,203824,100949,204365,1627676,203831,1628927,1628286,2
204365,1627676,203831,1628927,1628286,202650,203833,203014,203824,100949,0
202650,203833,203014,203824,100949,204365,1627676,203831,1628927,1628286,0
1628909,203831,1627676,200676,1628927,203014,203824,100949,201496,203833,0
203014,203824,100949,201496,203833,1628909,203831,1627676,200676,1628927,2
1628909,203831,1627676,200676,1628927,203014,203824,100949,201496,203833,1
203014,203824,100949,201496,203833,1628909,203831,1627676,200676,1628927,3
1628909,203831,1627676,200676,1628927,203014,203824,100949,201496,203833,0
203014,203824,100949,201496,203833,1628909,203831,1627676,200676,1628927,2
1628909,203831,1627676,200676,1628927,203014,203824,100949,201496,203833,1
203014,203824,100949,201496,203833,1628909,203831,1627676,200676,1628927,2
1628909,203831,1627676,200676,1628927,203014,203824,100949,201496,203833,2
203014,203824,100949,201496,203833,1628909,203831,1627676,200676,1628927,0
1628909,203831,1627676,200676,1628927,203014,203824,100949,201496,203833,0
203014,203824,100949,201496,203833,1628909,203831,1627676,200676,1628927,0
1628909,203831,1627676,200676,1628927,203014,203824,100949,201496,203833,0
203014,203824,100949,201496,203833,1628909,203831,1627676,200676,1628927,2
204365,203831,1628286,203859,1628927,203014,203824,100949,201496,203833,2
203014,203824,100949,201496,203833,204365,203831,1628286,203859,1628927,0
204365,203831,1628286,203859,1628927,203014,203824,100949,201496,203833,2
203014,203824,100949,201496,203833,204365,203831,1628286,203859,1628927,2
204365,203831,1628286,203859,1628927,203014,203824,100949,201496,203833,0
203014,203824,100949,201496,203833,204365,203831,1628286,203859,1628927,0
204365,203831,1628286,203859,1628927,203014,203029,100949,202650,203833,2
203014,203029,100949,202650,203833,204365,203831,1628286,203859,1628927,2
204365,203831,1628286,203859,1628927,203014,203029,100949,202650,203833,0
203014,203029,201502,202650,203833,204365,203405,1628286,203859,1628909,2
204365,203405,1628286,203859,1628909,203014,203029,201502,202650,203833,0
203014,203029,201502,202650,203833,204365,203405,1628286,203859,1628909,0
204365,203405,1628286,203859,1628909,203014,203029,201502,202650,203824,2
203014,203029,201502,202650,203824,204365,203405,1628286,203859,1628909,0
1628868,203405,1628286,203859,1628909,201496,203029,201502,202650,203824,2
201496,203029,201502,202650,203824,1628868,203405,1628286,203859,1628909,2
1628868,203405,1628286,203859,1628909,201496,203029,201502,202650,203824,2
201496,203029,201502,202650,203824,1628868,203405,1628286,203859,1628909,0
1628868,203405,1628286,203859,1628909,201496,203029,201502,202650,203824,0
201502,203824,203029,202650,201496,1627676,1628909,200676,203405,1628927,3
1627676,1628909,200676,203405,1628927,201502,203824,203029,202650,201496,0
201502,203824,203029,202650,201496,1627676,1628909,200676,203405,1628927,0
1627676,1628909,200676,203405,1628927,201502,203824,203029,202650,201496,2
201502,203824,203029,202650,201496,1627676,1628909,200676,203405,1628927,0
1627676,1628909,200676,203831,1628927,201502,203824,203833,203014,201496,0
201502,203824,203833,203014,201496,1627676,1628909,200676,203831,1628927,0
1627676,1628909,200676,203831,1628927,201502,203824,203833,203014,201496,0
201502,203824,203833,203014,201496,1627676,1628909,200676,203831,1628927,0
1627676,1628909,200676,203831,1628927,201502,203824,203833,203014,201496,0
201502,203824,203833,203014,201496,1627676,1628909,200676,203831,1628927,0
1627676,1628909,200676,203831,1628927,201502,203824,203833,203014,201496,0
201502,203824,203833,203014,201496,1627676,1628909,200676,203831,1628927,0
1627676,1628909,200676,203831,1628927,201502,203824,203833,203014,201496,2
201502,203824,203833,203014,201496,1627676,1628909,200676,203831,1628927,0
1627676,1628909,200676,203831,1628927,201502,203824,203833,203014,201496,0
201502,203824,203833,203014,201496,1627676,1628909,200676,203831,1628927,2
1627676,1628909,200676,203831,1628927,201502,203824,203833,203014,201496,0
201502,203824,203833,203014,201496,1627676,1628909,200676,203831,1628927,2
1627676,1628909,200676,203831,1628927,100949,203824,203833,203014,202650,0
100949,203824,203833,203014,202650,1627676,1628909,200676,203831,1628927,2
1627676,1628909,200676,203831,1628927,100949,203824,203833,203014,202650,0
100949,203824,203833,203014,202650,1627676,1628909,1628286,203831,1628927,2
1627676,1628909,1628286,203831,1628927,100949,203824,203833,203014,202650,0
100949,203824,203833,203014,202650,1627676,1628909,1628286,203831,1628927,2
1627676,204365,1628286,203831,1628927,203029,203824,203833,201496,202650,0
203029,203824,203833,201496,202650,1627676,204365,1628286,203831,1628927,0
203859,204365,1628286,203831,1628868,203029,203824,203833,1628926,202650,0
